mean,std,rms,peak_to_peak,iqr,skewness,kurtosis,source,label
-0.0455889206482313,0.6024714396300951,0.6026900746469782,2.9858877252438565,0.8309209874692189,0.1140658143962405,-0.30742068730402616,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.07738984685744126,0.5379793467264571,0.5421843385909655,2.668763285107098,0.7422277888667013,0.3014731529111107,-0.2700871461921319,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.006300518934677708,0.46794429366095497,0.4668154873168273,2.7398864001839716,0.6084392162192829,0.15421305878789685,0.4668735546249767,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.06837830483611616,0.5845905930867904,0.5871226646027203,3.779847139396347,0.5745336732505884,-0.2893740540797349,2.238917398042954,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.013454422427809929,0.6692642927585315,0.6677246000984502,3.779847139396347,0.7521092303930954,-0.2866130472092796,0.838265612600138,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.02184999369797585,0.6310925804051429,0.6298919574354092,3.1843107222205522,0.8866668162591673,-0.5013488103031448,0.0836173795698798,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.06070364264272479,0.621917318875473,0.6233234938535255,3.071744714117849,0.8104841827441178,-0.7110089757536983,0.27255662378545376,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.011469208338979268,0.6181717168671519,0.6167310053149044,2.846556493071339,0.9176526899506857,-0.21965491148155233,-0.6750016361101943,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.06833035687069082,0.6585717446592585,0.6604674078403097,3.590533891947548,0.8346159571715167,0.03736446731769254,0.07788396990505708,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.02495048041112258,0.721162763720966,0.7197901635834706,3.590533891947548,0.8749753219263037,-0.3667097758926068,-0.012089196999520269,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.06545435959318086,0.6709917961063498,0.6725051030881243,3.698684462995379,0.8232247193633666,-0.8495739041228627,0.7634763517084533,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.057734601472740954,0.6459242103075158,0.6468889234183077,3.7496592692364183,0.7579274972530881,-0.7222280096516797,1.5297949613704,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.010218260714637682,0.9985040561659209,0.9960570823406305,4.6490699499870765,1.1887315971695758,-0.21671793292213792,-0.2587297114317222,1_Goede_weg_tunnel_uni_1,1
-0.009552358104805432,1.088626657367114,1.0859436940652154,4.751829783184651,1.3712497538458397,-0.1462250704630936,-0.5483186394519572,1_Goede_weg_tunnel_uni_1,1
0.03153227479461615,1.0405839022329157,1.0384580240202652,4.990414538136347,1.499107207406413,-0.22849761539067043,-0.5001098455680313,1_Goede_weg_tunnel_uni_1,1
